system:index,Blue,Blue_contrast,Blue_corr,Blue_diss,DEM,Green,Green_contrast,Green_corr,Green_diss,NDVI,NDWI,Near-Infrared,Near-Infrared_contrast,Near-Infrared_corr,Near-Infrared_diss,OSAVI,RGVI,Red,Red_contrast,Red_corr,Red_diss,label,name,random,.geo
0000000000000000038e,63,143.2800035202865,-0.048976964519032815,10.092767589408464,2.2118666,88,102.4980007694081,-0.04558552017334405,8.541471856043355,0.42090744,-0.48747694,255,0.0,1.0,0.0,0.4207196537071544,-0.08382778,104,167.50928665697145,-0.06857884062703301,10.899410059063923,1,Vegetated,0.8841548607120561,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000390,39,71.51811871696994,-0.01742464621383802,6.943508136914706,2.2733185,60,73.1091204057598,-0.007942364954504691,6.624351848458334,0.5621813,-0.6189584,255,0.0,1.0,0.0,0.5619056645308907,-0.087244146,72,87.20493294618875,-0.04091801853043784,7.157743624973885,1,Vegetated,0.6642592614100788,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000392,60,281.760101380072,0.16693077346186397,14.738930779132287,2.212981,86,248.93698847284423,0.15225823180159,13.757542000744957,0.43586317,-0.49513575,255,0.0,1.0,0.0,0.43566685067713096,-0.0757145,100,306.73408431116763,0.1616421132869751,15.200307717340838,1,Vegetated,0.5193891791210049,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
0000000000000000039a,54,111.70699133624362,0.04429317347611769,8.667412627905932,2.188306,82,95.15173463104746,-0.046666152197145844,8.089297078132194,0.46727508,-0.5160164,255,0.0,1.0,0.0,0.46705982766735255,-0.06439887,93,122.35490472453805,0.021258444712074484,9.053491150751912,1,Vegetated,0.7400874476842553,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000003b2,32,58.092078368093155,0.1220215257790872,6.398890119443722,2.2562315,51,65.26270666796577,0.11520812288398043,6.787566086236772,0.61193454,-0.6679582,255,0.0,1.0,0.0,0.6116250435586343,-0.094593026,61,74.8015781754568,0.11711313443792351,7.124018469872204,1,Vegetated,0.8515197476775963,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000003e2,37,96.35954885389924,-0.034084505907922474,6.6117829055860255,2.234181,60,86.26571817127416,-0.026834334720058826,6.171958440482357,0.55538374,-0.61832654,255,0.0,1.0,0.0,0.5551128214576855,-0.09584332,73,87.88463874785528,-0.05721323516062941,6.723449472506868,1,Vegetated,0.23270798598198195,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000003e4,61,73.4935294880658,0.18586194237694667,7.0745572597622175,2.2540088,80,81.0501624796715,0.18533169230763713,7.339149899899042,0.43172994,-0.5228759,255,0.0,1.0,0.0,0.4315359505505243,-0.11802099,101,85.3956722796507,0.16488115948070062,7.627678630566034,1,Vegetated,0.7284119639742973,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000003ea,46,68.30856579233166,0.2338839179708145,7.298263533179885,2.2852173,65,45.87349948270204,0.23740190471291342,5.717050200522096,0.52611244,-0.595595,255,0.0,1.0,0.0,0.525860576625495,-0.101052076,79,77.57326302708796,0.33233388495887783,7.459341950026049,1,Vegetated,0.33585425668501045,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000402,60,113.66792501629774,0.2777547858504892,8.921665387683388,2.207363,85,98.75862851994583,0.28848520773945396,8.352898593850053,0.4332353,-0.5027754,255,0.0,1.0,0.0,0.433040317392967,-0.08936895,101,108.98672819401756,0.3079926853812269,8.739526488938893,1,Vegetated,0.1350233940070399,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
0000000000000000040b,61,102.82852891614141,0.15432508069200587,8.299201230339733,2.2279918,92,105.10097869396475,0.1226350338482434,8.419561133720494,0.41341966,-0.47136718,255,0.0,1.0,0.0,0.4132362689376116,-0.0720437,106,127.36758737678672,0.12106613679987774,9.31917317224654,1,Vegetated,0.4474776778081817,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000417,54,69.94343991537228,-0.03400115995738643,6.756434201022789,2.221469,81,54.966438920165515,-0.010299830791846477,6.220594284521827,0.4539324,-0.5189942,255,0.0,1.0,0.0,0.4537254333942,-0.08512848,96,62.663402763241194,-0.02119364604196685,6.560515841035038,1,Vegetated,0.6528576342330455,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000423,59,54.96139799703135,0.1936781796876557,6.11335978550807,2.1956682,85,52.45075743026935,0.26314359880703625,5.991542254954952,0.44237712,-0.5018306,255,0.0,1.0,0.0,0.4421770212072672,-0.07643055,99,60.39488573909103,0.23255874433075316,6.526058675436218,1,Vegetated,0.944841971097667,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
0000000000000000042e,34,72.53232102741671,0.023959541086222676,6.776215998783162,2.284282,53,71.27837888091294,0.04063688598981348,6.755075522297464,0.60287756,-0.6538776,255,0.0,1.0,0.0,0.6025743962242343,-0.084686525,63,73.74293089570426,0.01838080740534972,6.831432326031367,1,Vegetated,0.4948522963237665,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000432,48,159.57914331720042,0.20897080677922075,10.687830443243628,2.2540221,70,217.74612029036308,0.2242914055365112,12.601467583633411,0.5146882,-0.5724598,255,0.0,1.0,0.0,0.5144430614415194,-0.08317674,82,222.77282977632535,0.24793371097560293,12.921898885452462,1,Vegetated,0.7284972505705457,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000437,40,112.23866851807185,0.2249035489199053,8.72646809413383,2.1992626,62,111.96563286114065,0.16969701927230824,8.388193514484472,0.54726684,-0.6076891,255,0.0,1.0,0.0,0.5470011219835837,-0.09059835,75,147.54650315492475,0.2324034036775775,10.175955250680325,1,Vegetated,0.2200628375893039,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000449,35,158.36532891498987,-0.20483222885178698,10.713770432949131,2.2622566,55,154.834808287013,-0.21198034155409393,10.395150348451782,0.589353,-0.64356047,255,0.0,1.0,0.0,0.5890586033970092,-0.087069415,66,237.9022966674205,-0.19978068463007226,13.163454022433847,1,Vegetated,0.5135215995394289,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000455,62,79.74767889239851,0.10965263851035953,7.65200613761154,2.2342706,89,91.83979866303652,0.16039308816344938,8.05699504944322,0.4244585,-0.4822446,255,0.0,1.0,0.0,0.4242687367624696,-0.07270886,103,109.96131328953223,0.16197609762817955,8.892887421944659,1,Vegetated,0.678447344583143,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000456,50,85.09155028251575,-0.09457904145684891,7.439829805797405,2.214383,76,120.16024856113395,-0.03044744036900744,8.67450099668798,0.4885545,-0.54257953,255,0.0,1.0,0.0,0.48832622512229606,-0.07379888,88,120.28242618146926,-0.016246904714174705,8.73159438879062,1,Vegetated,0.3428410598450884,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000459,55,20.653625875415514,0.006062111913965121,3.691342753197331,2.2639983,77,35.259109921470724,0.07241551684849451,5.214236914284687,0.4914527,-0.53678966,255,0.0,1.0,0.0,0.49122281420887404,-0.061716933,87,31.703888020411142,0.01574147930692338,4.573338583456643,1,Vegetated,0.2567310711922782,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
0000000000000000045b,70,29.67220921633163,0.0524837774862182,4.361447376258798,2.222721,98,37.24999109277206,-0.03096461016764605,4.8148682973711265,0.37941626,-0.44444665,255,0.0,1.0,0.0,0.37925210849331636,-0.07821464,115,37.17616091972462,-0.0378084820512856,4.6344586907669605,1,Vegetated,0.4639391267689412,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000461,55,205.18041196393526,0.14731306498525987,12.123931829342993,2.2823482,75,200.80974947556405,0.17156574082053974,11.752212449749289,0.47163314,-0.5450838,255,0.0,1.0,0.0,0.4714147388762556,-0.10013015,92,213.23084067483322,0.13831735944758888,11.943335352645857,1,Vegetated,0.591135612036638,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000463,66,71.01947410563457,-0.3183075261963448,6.904614630526974,2.2135384,91,62.53702508806127,-0.25646504011953986,6.301220936002441,0.40390462,-0.47426802,255,0.0,1.0,0.0,0.4037267797856818,-0.087098695,108,66.65277830896333,-0.3572148579213946,6.923056448532382,1,Vegetated,0.5796737800758507,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000469,58,36.420164299973905,0.12224575935056599,5.176000374483197,2.218706,84,26.67005179040238,0.10458266016915732,4.422954507106184,0.46616295,-0.50240666,255,0.0,1.0,0.0,0.46594860492166695,-0.04730369,93,55.10909572135327,0.1603356878420117,6.26679138939961,1,Vegetated,0.6352208501288882,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000483,49,54.55919263489471,-0.12518933983532146,6.354319034855885,2.252526,70,54.58525361770827,-0.13837175555543368,6.191280344107163,0.48712853,-0.5688214,255,0.0,1.0,0.0,0.48690127444609177,-0.11312615,88,62.74693829321336,-0.09663443862661938,6.931906376944114,1,Vegetated,0.6355801635931378,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
00000000000000000494,33,176.54086750460294,0.19340495477460215,11.072878976171644,2.2838411,53,168.68128647467807,0.23620256167217407,10.71264329683823,0.5799189,-0.65599895,255,0.0,1.0,0.0,0.5796310828015303,-0.123784535,68,193.0219834681675,0.2449113202051561,11.543432518740916,1,Vegetated,0.7997481239270577,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000004a1,49,95.7067516563722,0.1658326096852912,7.661854451675332,2.2193995,75,98.30889575834486,0.17988025974311006,7.743687426139357,0.49763262,-0.54436314,255,0.0,1.0,0.0,0.49739869448052176,-0.064284,86,98.84308839346967,0.19478158066634968,7.753785319653117,1,Vegetated,0.7032143411754389,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000004c0,52,67.28745993471809,0.012272017084341811,6.903296475352647,2.2268007,82,56.02801482396242,0.017978652269849692,6.202473496177477,0.47671714,-0.5152608,255,0.0,1.0,0.0,0.4764963686368,-0.051120672,90,89.14787786549095,-0.004438125846424411,7.9997288715422235,1,Vegetated,0.6835634370320671,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000004c4,33,195.10779551785143,0.05574037340561214,11.174401003544975,2.2379136,55,225.8428084378579,0.051479427367255394,12.045213172468117,0.58332217,-0.6454327,255,0.0,1.0,0.0,0.5830324852200172,-0.09977073,67,210.66563653943666,0.05384633036271091,11.805959378628096,1,Vegetated,0.7533253409071777,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000004c5,51,45.06662767519625,-0.010640145361091908,5.123927247364006,2.2629676,69,53.24791097909649,0.016602523344483075,5.573732787116028,0.48025614,-0.5763477,255,0.0,1.0,0.0,0.4800331705187788,-0.13284528,90,66.47163654065776,-0.047529278574918996,6.385818921134677,1,Vegetated,0.05311078879421416,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
000000000000000004d7,52,54.24271758358715,-0.29208798684350007,5.657020109091571,2.1785417,76,42.43479511226398,-0.2263272469966345,4.934601391875486,0.4860446,-0.54154885,255,0.0,1.0,0.0,0.4858180258625511,-0.075320065,88,57.35230741222818,-0.2243516585580757,6.093347896230162,1,Vegetated,0.4687287727714996,"{""type"":""Point"",""coordinates"":[-121.75475096660269,36.80571885491286]}"
0000000000000000028a,51,38.81928903706019,-0.22427982777297342,5.140768709452688,2.112424,81,36.689616964778956,-0.25287242868402005,5.065290918692466,0.4674889,-0.51662767,255,0.0,1.0,0.0,0.4672736901718441,-0.06477111,93,47.033656117043066,-0.21583904538527707,5.677491512254029,1,Vegetated,0.8170260628696788,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
0000000000000000028b,67,28.992259651075095,-0.02911583981142587,4.498959148832621,2.1163995,94,27.946198857150314,-0.0559891584397343,4.426149769001794,0.39113832,-0.46015158,255,0.0,1.0,0.0,0.3909676501451853,-0.084218465,112,42.48398045134053,-0.12175043664145745,5.537183612874575,1,Vegetated,0.28498554393904185,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
0000000000000000028f,17,47.630913444258795,0.1370718796290222,5.37987651664321,2.0691803,25,60.24098461022641,0.1429106254640041,5.665698533160689,0.7832098,-0.81826764,255,0.0,1.0,0.0,0.782771845243563,-0.09719425,31,76.17645796567678,0.15610400069355015,6.751360340101235,1,Vegetated,0.49074905730655294,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
00000000000000000299,50,57.22002634943967,0.04185438155588742,6.109294206789298,2.1106884,80,51.2818633052917,0.0769272278081127,5.658780413798462,0.473367,-0.52113116,255,0.0,1.0,0.0,0.47314827435467605,-0.063365266,91,61.192973338458295,0.04744708524155105,6.27575640671876,1,Vegetated,0.9234671077713671,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
000000000000000002b7,15,150.632116546392,0.03600239143802441,9.595133393618667,2.098249,24,207.07614012498638,0.039176564132131296,11.56070507488262,0.7796592,-0.8319026,255,0.0,1.0,0.0,0.7792234659278123,-0.15330696,32,246.99344839977405,0.07111054109948474,12.559280014916522,1,Vegetated,0.7968568360880525,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
000000000000000002e6,17,66.7585518257742,-0.14394996250044031,6.91026055948925,2.0979831,27,70.23257991526442,-0.15287491957001662,6.696689305715835,0.7588815,-0.80858386,255,0.0,1.0,0.0,0.7584628804854251,-0.1297555,35,96.11234722669467,-0.10839311086370647,7.813568640965192,1,Vegetated,0.6258506488386578,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
0000000000000000030a,44,252.25720987197735,0.05758794521974059,12.638256322811351,2.1110287,59,324.145555646093,0.15894397103768976,15.019523460526852,0.57236296,-0.62486935,255,0.0,1.0,0.0,0.5720793341043175,-0.08315094,70,406.29460335308835,0.16542425195677715,16.81725300848529,1,Vegetated,0.6168311917400323,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
00000000000000000317,35,42.64267156393356,0.01392611315817608,5.048270091965271,2.0739174,48,76.698404282739,0.1203435582106014,7.147309955245044,0.63149875,-0.6813937,255,0.0,1.0,0.0,0.6311756729938505,-0.08759427,58,91.10352939829592,0.1755103977209451,7.926583454625044,1,Vegetated,0.6313718422184005,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
00000000000000000319,33,72.75736194821684,-0.12399297422735932,6.974451835979572,2.0898561,55,73.38559637753839,-0.1072728601368155,7.066360667031186,0.58837473,-0.6469034,255,0.0,1.0,0.0,0.5880814663827926,-0.094797865,66,94.43714278245571,-0.12666805356696975,7.875061201681496,1,Vegetated,0.1120726256928295,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
00000000000000000330,48,79.15900456619336,-0.21760616207132397,7.18653756585225,2.0967836,74,72.38777277323479,-0.17495394978911954,6.831436385925408,0.4752492,-0.5513324,255,0.0,1.0,0.0,0.47502927711649134,-0.103212185,91,76.12470805649794,-0.1776687381321265,7.08468717101171,1,Vegetated,0.9985864206610596,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
00000000000000000334,70,45.401827954703165,0.0069594051057366105,5.6604829485448995,2.0860238,91,64.30958430811624,0.071273817683297,6.768455735624035,0.40431854,-0.47525266,255,0.0,1.0,0.0,0.40414045908741364,-0.08786038,108,66.22301151619038,0.06768547289309015,6.935669879266926,1,Vegetated,0.5973661693057875,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
00000000000000000361,65,111.41063863627443,0.18195750482484796,8.890074956070377,2.081866,86,118.28595718360413,0.18905672722817896,9.358959195810291,0.4344768,-0.49450934,255,0.0,1.0,0.0,0.43428117878575945,-0.07661056,101,139.29738653264332,0.21485476828891795,10.239086993699487,1,Vegetated,0.9843350752306205,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
0000000000000000036e,37,172.4470692489972,0.31777314534406154,10.829678471322914,2.0903375,52,278.62740487088587,0.3436976550670165,13.937290615556805,0.60035264,-0.66467345,255,0.0,1.0,0.0,0.6000508057894586,-0.10801665,64,343.32664178745716,0.34468215889664583,15.723302690112995,1,Vegetated,0.7375040757268139,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
00000000000000000398,64,25.873678920468414,-0.0485817328298722,3.6147432540651554,2.125222,92,27.030572933285143,-0.02805067771363188,3.543259284495101,0.40647665,-0.47089687,255,0.0,1.0,0.0,0.406297345110189,-0.07965339,108,29.970435780937628,-0.07356132814504546,4.079365048287663,1,Vegetated,0.8707725424306543,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
000000000000000003c6,42,86.08135900797177,-0.0646511502579137,8.010431527833255,2.113136,72,76.89861472336895,-0.06210097338154649,7.617066098666887,0.5129874,-0.56029326,255,0.0,1.0,0.0,0.512743862103253,-0.066313975,82,98.97375445742708,-0.0645325281015381,8.558767606635046,1,Vegetated,0.45144539836855957,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
000000000000000003c7,51,32.34436204862659,0.2203477593286801,4.621256146641078,2.1121678,80,31.027101485536082,0.1991280843998171,4.5499821074033555,0.4772013,-0.523728,255,0.0,1.0,0.0,0.47698023757162367,-0.062094662,90,29.002707896459626,0.15519121478772838,4.262185370553552,1,Vegetated,0.5699172702418177,"{""type"":""Point"",""coordinates"":[-121.75475542570376,36.8057143958118]}"
